sentiment_score,Open,High,Low,Close,Volume,Dividends,Stock Splits,sentiment_score_average,subjectivity,topic_0,topic_1,topic_2,topic_3,topic_4,Stock_AAPL,Stock_AMZN,Stock_GOOGL,Stock_MSFT,Stock_TSLA,Year,Month,Day,Weekday,Quarter
0.1041666666666666,227.6495326914976,227.7494288886953,223.8836868810572,226.55075073242188,37245100.0,0.0,0.0,0.1041666666666666,0.225,0.9679009741217005,0.008016921353994653,0.008064661531901161,0.008006311703620162,0.008011131288783406,1,0,0,0,0,2024,10,4,4,4
0.3333333333333333,229.2677705196639,229.3976172900359,223.49412373913023,225.9614105224609,63285000.0,0.0,0.0,0.1875,0.3333333333333333,0.025821279646032876,0.3567580016263257,0.2553843770646464,0.3367162209227572,0.025320120740237848,1,0,0,0,0,2024,10,1,1,4
0.0,229.2677705196639,229.3976172900359,223.49412373913023,225.9614105224609,63285000.0,0.0,0.0,0.1875,0.30833333333333335,0.06929464256802516,0.009196605058578732,0.00923216832287631,0.1501267058749651,0.7621498781755547,1,0,0,0,0,2024,10,1,1,4
0.0833333333333333,229.2677705196639,229.3976172900359,223.49412373913023,225.9614105224609,63285000.0,0.0,0.0,0.1875,0.5666666666666668,0.011780055465771566,0.011982962225590978,0.011812819432664176,0.012067058493475535,0.9523571043824977,1,0,0,0,0,2024,10,1,1,4
0.3333333333333333,229.2677705196639,229.3976172900359,223.49412373913023,225.9614105224609,63285000.0,0.0,0.0,0.1875,0.5,0.09842721794364319,0.010327826811531583,0.010271359600396273,0.4094611430976168,0.4715124525468121,1,0,0,0,0,2024,10,1,1,4
0.1041666666666666,228.20893469195548,229.2677673388692,227.05020584581527,227.53965759277344,34026000.0,0.0,0.0,0.1320833333333333,0.225,0.9691250660238973,0.00771654715986039,0.007753045079783916,0.007698135094972457,0.007707206641485991,1,0,0,0,0,2024,9,27,4,3
0.16,228.20893469195548,229.2677673388692,227.05020584581527,227.53965759277344,34026000.0,0.0,0.0,0.1320833333333333,0.4,0.010543494843133935,0.010596802376063232,0.010528958856584163,0.17465959633700595,0.7936711475872128,1,0,0,0,0,2024,9,27,4,3
0.7,228.9630986040267,231.05079803740983,227.210022466102,227.7444305419922,176352950.0,0.0,0.0,0.7,1.0,0.012622624491099474,0.012570577560848608,0.01253917995178856,0.012854905320003837,0.9494127126762595,1,0,0,0,0,2024,9,21,5,3
0.1041666666666666,229.7172625160979,232.83382873595048,227.36983908638868,227.9492034912109,318679900.0,0.0,0.0,0.0882936507936507,0.225,0.969015965958708,0.007725393980237327,0.007766093297656543,0.007717449718228376,0.0077750970451697975,1,0,0,0,0,2024,9,20,4,3
0.1607142857142857,229.7172625160979,232.83382873595048,227.36983908638868,227.9492034912109,318679900.0,0.0,0.0,0.0882936507936507,0.5325892857142858,0.011815690035424958,0.07615483795870788,0.011916230248195308,0.8880356488741918,0.012077592883480062,1,0,0,0,0,2024,9,20,4,3
0.0,229.7172625160979,232.83382873595048,227.36983908638868,227.9492034912109,318679900.0,0.0,0.0,0.0882936507936507,0.31875,0.015384720463026243,0.01542131421686341,0.015387073453063142,0.015622408292681573,0.9381844835743657,1,0,0,0,0,2024,9,20,4,3
0.5465909090909091,216.302019591785,216.98128020943747,213.6849038037586,216.082275390625,59357400.0,0.0,0.0,0.5465909090909091,0.6136363636363636,0.0069471914783114175,0.006987467731084759,0.9722006724650426,0.006935723963703991,0.006928944361857371,1,0,0,0,0,2024,9,16,0,3
0.1388888888888889,219.8181562161689,220.38752949281692,217.6755168813919,219.1688766479492,48062000.0,0.0,0.0,0.1388888888888889,0.5833333333333334,0.14998728644113832,0.7736924646198559,0.025074900909556847,0.025706107667049036,0.02553924036239999,1,0,0,0,0,2024,9,15,6,3
0.1041666666666666,223.33429284055268,223.7937787761964,221.6661299590252,222.25547790527344,36766600.0,0.0,0.0,0.1041666666666666,0.225,0.9690792200192514,0.007728325291869193,0.007778808469796928,0.007705913519742108,0.007707732699340375,1,0,0,0,0,2024,9,13,4,3
0.5465909090909091,218.67940838073807,221.2365925404848,216.49181271910507,219.8681030273437,51591000.0,0.0,0.0,-0.0267045454545454,0.6136363636363636,0.007265197772959134,0.007228651199734656,0.9708664377321679,0.00725250424234395,0.007387209052794489,1,0,0,0,0,2024,9,10,1,3
-0.6,218.67940838073807,221.2365925404848,216.49181271910507,219.8681030273437,51591000.0,0.0,0.0,-0.0267045454545454,1.0,0.014285845080939729,0.942256066184566,0.014450867926044877,0.014631624380008056,0.014375596428441408,1,0,0,0,0,2024,9,10,1,3
0.1166666666666666,221.19164488288575,223.11453239131765,218.01014756898024,220.22271728515625,50007000.0,0.0,0.0,0.1166666666666666,0.44166666666666665,0.11202775493294345,0.31626234303521433,0.29731535345174437,0.015847291370735483,0.2585472572093624,1,0,0,0,0,2024,9,8,6,3
0.1041666666666666,223.7038813850335,224.99247224215048,219.5284824188554,220.57733154296875,48423000.0,0.0,0.0,0.1041666666666666,0.225,0.9678997590116566,0.008018992059407022,0.008063748714123773,0.008006311733512867,0.008011188481299643,1,0,0,0,0,2024,9,6,4,3
-0.2416666666666667,221.4164072047842,221.53627045160732,217.24099295020864,220.6072998046875,43840200.0,0.0,0.0,-0.2416666666666667,0.5,0.022222432014701234,0.022767545707101045,0.022240289723213257,0.9105050776728878,0.02226465488209661,1,0,0,0,0,2024,9,4,2,3
0.1041666666666666,229.93703146120657,230.1467921428208,227.2300029525068,228.7483367919922,52990800.0,0.0,0.0,0.1041666666666666,0.225,0.9691050295641578,0.007707232763969561,0.0077546150910779545,0.0077081677558664,0.007724954824928252,1,0,0,0,0,2024,8,30,4,3
0.5465909090909091,225.7516206650164,228.5984945445466,224.6428399715384,227.7793884277344,35934600.0,0.0,0.0,0.5465909090909091,0.6136363636363636,0.007256406901721048,0.007205783163448546,0.9711699546825839,0.007182480476413717,0.007185374775832724,1,0,0,0,0,2024,8,27,1,3
0.1041666666666666,225.41200238324527,227.96918649391685,224.0834622297127,226.5906982421875,38677300.0,0.0,0.0,0.1041666666666666,0.225,0.9691136963961842,0.007715809978020595,0.007755920122072036,0.007707659845674889,0.007706913658048418,1,0,0,0,0,2024,8,23,4,3
0.0208333333333333,226.2710625686077,227.7294495174454,224.8026768547104,226.15118408203125,34765500.0,0.0,0.0,0.1802777777777777,0.4041666666666667,0.011866314313619652,0.012232920378386233,0.011967683096514843,0.2618308625785281,0.7021022196329512,1,0,0,0,0,2024,8,21,2,3
0.4,226.2710625686077,227.7294495174454,224.8026768547104,226.15118408203125,34765500.0,0.0,0.0,0.1802777777777777,0.375,0.010000159580440164,0.22296301240308614,0.0100683866825979,0.15994826633436365,0.5970201749995122,1,0,0,0,0,2024,8,21,2,3
0.12,226.2710625686077,227.7294495174454,224.8026768547104,226.15118408203125,34765500.0,0.0,0.0,0.1802777777777777,0.29,0.01353559648738012,0.013389233853408773,0.013402185595473666,0.013411349405689795,0.9462616346580477,1,0,0,0,0,2024,8,21,2,3
0.1041666666666666,223.67391069385005,226.5807162697698,223.4042031553576,225.80157470703125,44340200.0,0.0,0.0,0.1041666666666666,0.225,0.9691203915128953,0.0077162411326114535,0.007753854775221833,0.0077064424483905625,0.007703070130880811,1,0,0,0,0,2024,8,16,4,3
0.3166666666666666,220.3276035510778,222.7848915052682,219.45854930599305,221.4763336181641,41960600.0,0.0,0.0,0.3166666666666666,0.85,0.012575037823581648,0.9492623597038043,0.012565696346263856,0.012755448756521098,0.012841457369829114,1,0,0,0,0,2024,8,14,2,3
0.1041666666666666,211.62197118803232,216.29141600978787,211.4922593126285,215.7526397705078,42201600.0,0.0,0.0,0.1041666666666666,0.225,0.967905222722436,0.008016176560430802,0.008060623240564245,0.008006311199033611,0.008011666277535317,1,0,0,0,0,2024,8,9,4,3
-0.4138888888888888,198.64127617987643,213.0188017705649,195.55824424838744,208.79833984375,119548600.0,0.0,0.0,-0.4138888888888888,0.6097222222222223,0.011764908291481009,0.2193333809282431,0.12788473686614735,0.01220150681188246,0.6288154671022461,1,0,0,0,0,2024,8,5,0,3
0.12,218.65606496292435,225.09153987705304,217.2193232804361,219.36447143554688,105568600.0,0.0,0.0,0.0747222222222222,0.45999999999999996,0.011479776770646318,0.011420109122992324,0.011548845899035513,0.011342016962795414,0.9542092512445304,1,0,0,0,0,2024,8,2,4,3
0.0,218.65606496292435,225.09153987705304,217.2193232804361,219.36447143554688,105568600.0,0.0,0.0,0.0747222222222222,0.5,0.9649877812766233,0.008728962950598497,0.008765016089766627,0.008723363266590217,0.008794876416421448,1,0,0,0,0,2024,8,2,4,3
0.1041666666666666,218.65606496292435,225.09153987705304,217.2193232804361,219.36447143554688,105568600.0,0.0,0.0,0.0747222222222222,0.225,0.969117297799783,0.007722457802602874,0.007754240113549962,0.007702931591428375,0.007703072692635809,1,0,0,0,0,2024,8,2,4,3
0.0,223.86429233538576,223.9740450176905,216.53086747941563,217.8678436279297,62501000.0,0.0,0.0,-0.059970238095238,0.0,0.0091383302104909,0.009316580566057674,0.009108982116965977,0.9633295674378859,0.009106539668599494,1,0,0,0,0,2024,8,1,3,3
-0.1291666666666666,223.86429233538576,223.9740450176905,216.53086747941563,217.8678436279297,62501000.0,0.0,0.0,-0.059970238095238,0.5875,0.009112187612941533,0.00915809800227604,0.009092006109545732,0.9633273426128086,0.009310365662428141,1,0,0,0,0,2024,8,1,3,3
0.0,223.86429233538576,223.9740450176905,216.53086747941563,217.8678436279297,62501000.0,0.0,0.0,-0.059970238095238,0.5,0.9649877812766233,0.008728962950598497,0.008765016089766627,0.008723363266590217,0.008794876416421448,1,0,0,0,0,2024,8,1,3,3
-0.1107142857142857,223.86429233538576,223.9740450176905,216.53086747941563,217.8678436279297,62501000.0,0.0,0.0,-0.059970238095238,0.6464285714285715,0.00871604853215031,0.008759967871115121,0.05203826804335142,0.9215801526578081,0.008905562895575158,1,0,0,0,0,2024,8,1,3,3
0.1041666666666666,218.2070723817432,218.9953003385308,215.5231328955533,217.46875,41601300.0,0.0,0.0,0.1041666666666666,0.225,0.9691308621277586,0.007710007004813873,0.007754809753585019,0.007700341192495904,0.007703979921346649,1,0,0,0,0,2024,7,26,4,3
0.1041666666666666,224.31328836166992,226.288821401956,222.77675082247163,223.804428100586,49151500.0,0.0,0.0,0.1041666666666666,0.225,0.9691271159319982,0.007707923117692137,0.007754751040253084,0.007702841099813022,0.00770736881024345,1,0,0,0,0,2024,7,19,4,3
0.2,228.9328431112231,230.93832254659503,226.1291789631273,228.3641357421875,57345900.0,0.0,0.0,0.1306122448979591,0.54375,0.03333352961046809,0.03388566884278603,0.03361957015731436,0.8646656731926361,0.03449555819679553,1,0,0,0,0,2024,7,17,2,3
0.0612244897959183,228.9328431112231,230.93832254659503,226.1291789631273,228.3641357421875,57345900.0,0.0,0.0,0.1306122448979591,0.2627551020408163,0.07573190805847287,0.012785863330270594,0.08136418983823632,0.01283187518355837,0.8172861635894619,1,0,0,0,0,2024,7,17,2,3
0.0,234.4703279528375,235.7374697326904,231.8063477557903,234.29074096679688,43234300.0,0.0,0.0,0.0,0.0,0.02017199262878865,0.919154437805383,0.020221843145841977,0.020160317277737004,0.020291409142249417,1,0,0,0,0,2024,7,16,1,3
0.0,234.4703279528375,235.7374697326904,231.8063477557903,234.29074096679688,43234300.0,0.0,0.0,0.0,0.5,0.957764616017375,0.010561520879880531,0.010572706280965679,0.010553203991679498,0.010547952830099308,1,0,0,0,0,2024,7,16,1,3
0.0,231.4371849194136,233.92656421713656,229.98546254509063,232.1555633544922,48140400.0,0.0,0.0,0.0,0.0,0.010591726566357498,0.010638487466193428,0.48117931229890604,0.010749833594078419,0.4868406400744647,1,0,0,0,0,2024,7,13,5,3
0.1041666666666666,228.40404188598967,232.1156587015828,228.1645773343909,230.0203857421875,53046500.0,0.0,0.0,0.1041666666666666,0.225,0.9690727087153393,0.007711042250520178,0.007794034157405581,0.0077112298980675014,0.0077109849786673405,1,0,0,0,0,2024,7,12,4,3
-0.125,230.86848076037649,231.86622690917008,225.26115227596372,227.05709838867188,64710600.0,0.0,0.0,-0.125,0.25,0.012682110058503403,0.01259709076027163,0.012578486710102227,0.012680537305075618,0.9494617751660471,1,0,0,0,0,2024,7,11,3,3
0.0,228.78319647541343,232.5546757248293,228.7333061227644,232.45489501953125,62627700.0,0.0,0.0,0.0,0.0,0.9576320117590436,0.01056192087864632,0.01056310958745092,0.01057627114100428,0.010666686633854934,1,0,0,0,0,2024,7,10,2,3
0.0,227.4162716895273,228.8829597417087,225.85979013808537,228.16458129882807,48076100.0,0.0,0.0,0.0416666666666666,0.0,0.9554677361262076,0.011131179626531843,0.011147465421368725,0.011118294474903078,0.011135324350988659,1,0,0,0,0,2024,7,9,1,3
0.0833333333333333,227.4162716895273,228.8829597417087,225.85979013808537,228.16458129882807,48076100.0,0.0,0.0,0.0416666666666666,0.3833333333333333,0.01333764008303572,0.013404935027989937,0.013433023242081163,0.8469155383507079,0.11290886329618532,1,0,0,0,0,2024,7,9,1,3
0.35,226.5781681668552,227.33646497984205,222.74682662809303,227.30653381347656,59085900.0,0.0,0.0,0.143342151675485,0.35,0.020223770646790668,0.4464850817563005,0.020046196591133828,0.4927024589644787,0.02054249204129634,1,0,0,0,0,2024,7,8,0,3
0.0,226.5781681668552,227.33646497984205,222.74682662809303,227.30653381347656,59085900.0,0.0,0.0,0.143342151675485,0.0,0.9554677361262076,0.011131179626531843,0.011147465421368725,0.011118294474903078,0.011135324350988659,1,0,0,0,0,2024,7,8,0,3
0.080026455026455,226.5781681668552,227.33646497984205,222.74682662809303,227.30653381347656,59085900.0,0.0,0.0,0.143342151675485,0.28743386243386243,0.014289844931326418,0.014409177713517409,0.014317255220515265,0.014419668464408286,0.9425640536702327,1,0,0,0,0,2024,7,8,0,3
0.1041666666666666,221.15041758535088,225.93960192344272,221.15041758535088,225.8298492431641,60412400.0,0.0,0.0,0.1041666666666666,0.225,0.967903058241745,0.0080167337141697,0.00806276378253639,0.008006312594962126,0.0080111316665867,1,0,0,0,0,2024,7,5,4,3
0.0383333333333333,215.66281990345283,219.88329699479613,214.6151986465016,219.77354431152344,58046200.0,0.0,0.0,0.0383333333333333,0.615,0.17239082291036104,0.2575778479242002,0.25396509752407526,0.012720817477915182,0.30334541416344846,1,0,0,0,0,2024,7,2,1,3
0.1041666666666666,215.2836804856933,215.5830073608868,209.8260080950157,210.1452789306641,82542700.0,0.0,0.0,0.1041666666666666,0.225,0.9678788906118713,0.008018409683518874,0.008067744486311793,0.008023819741385739,0.008011135476912143,1,0,0,0,0,2024,6,28,4,2
-0.0722222222222222,214.2061287476001,215.2537652762344,211.8714063519454,213.61746215820312,49772700.0,0.0,0.0,-0.0722222222222222,0.3,0.011206792289281819,0.011158491121780986,0.01112885368405698,0.011320539540793852,0.9551853233640865,1,0,0,0,0,2024,6,27,3,2
0.0625,207.2518316223831,212.2206031895828,206.1243736003879,207.6708831787109,80727000.0,0.0,0.0,0.0625,0.35,0.014301804613035285,0.18194468033825184,0.11597329440827243,0.34207915567379193,0.34570106496664865,1,0,0,0,0,2024,6,24,0,2
0.1041666666666666,209.91581187096148,211.4124310958292,206.6432057172028,207.02235412597656,246421400.0,0.0,0.0,0.1041666666666666,0.225,0.9678378160564023,0.008033906050242387,0.008109231910182268,0.008007911685500614,0.008011134297672378,1,0,0,0,0,2024,6,21,4,2
0.2875,213.44781843702847,213.75713252024897,208.3792815854295,209.2073974609375,86172500.0,0.0,0.0,0.11875,0.32499999999999996,0.010388503451625768,0.010547411739226787,0.010032689195957388,0.010135536162294893,0.9588958594508952,1,0,0,0,0,2024,6,20,3,2
-0.0499999999999999,213.44781843702847,213.75713252024897,208.3792815854295,209.2073974609375,86172500.0,0.0,0.0,0.11875,0.2333333333333333,0.01273340109285032,0.012645939046714648,0.012519613292377427,0.01296151996136934,0.9491395266066883,1,0,0,0,0,2024,6,20,3,2
0.2777777777777778,217.09957203800772,218.1372365162396,212.5199210550432,213.8070068359375,79943300.0,0.0,0.0,0.2777777777777778,0.28888888888888886,0.9497344726937456,0.012522179544232528,0.012553217720402144,0.012578807416395738,0.012611322625224056,1,0,0,0,0,2024,6,18,1,2
-0.0232638888888888,212.8890905531968,218.45651588142053,212.2405616472853,216.18165588378903,93728300.0,0.0,0.0,-0.0232638888888888,0.6972222222222222,0.010546047588369795,0.5134334159346271,0.01061788667792465,0.4544671684051875,0.010935481393890776,1,0,0,0,0,2024,6,17,0,2
-0.0232638888888888,212.8890905531968,218.45651588142053,212.2405616472853,216.18165588378903,93728300.0,0.0,0.0,-0.0232638888888888,0.6972222222222222,0.010546047588369795,0.5134334159346271,0.01061788667792465,0.4544671684051875,0.010935481393890776,1,0,0,0,0,2024,6,17,0,2
0.1041666666666666,213.36801320894725,214.6850301666928,210.8237575657328,212.01107788085932,70122700.0,0.0,0.0,0.0683333333333333,0.225,0.9678502942018359,0.008053657527673697,0.008069626085059838,0.008013221590398453,0.008013200595032154,1,0,0,0,0,2024,6,14,4,2
0.0325,213.36801320894725,214.6850301666928,210.8237575657328,212.01107788085932,70122700.0,0.0,0.0,0.0683333333333333,0.3725,0.012788002981003724,0.013115731396285961,0.012723814628963898,0.01271126258206528,0.9486611884116811,1,0,0,0,0,2024,6,14,4,2
0.0,214.25601418934664,216.2614784743462,211.123091880632,213.75714111328125,97862700.0,0.0,0.0,0.0,0.0,0.9598001598016713,0.010047784400386141,0.010075340959272667,0.010041264577505595,0.01003545026116433,1,0,0,0,0,2024,6,13,3,2
0.1521212121212121,206.902617394007,219.7037025197263,206.4336754784377,212.5897827148437,198134300.0,0.0,0.0,0.1521212121212121,0.5115151515151514,0.0690653872959169,0.19576513256193584,0.009679315903009427,0.7155087493474885,0.009981414891649203,1,0,0,0,0,2024,6,12,2,2
0.0,193.21353266624035,206.6930926736998,193.1935887051364,206.68310546875,172373300.0,0.0,0.0,0.0,0.0,0.9598159620877919,0.010038656890328622,0.010068088990351196,0.0100507052207811,0.01002658681074715,1,0,0,0,0,2024,6,11,1,2
-0.075,196.45620195884163,196.85530953542744,191.7169079607164,192.68472290039065,97262100.0,0.0,0.0,0.1291666666666666,0.65,0.21995653574845014,0.42235246680478933,0.020093166029996366,0.31682352469869146,0.020774306718072722,1,0,0,0,0,2024,6,10,0,2
0.3333333333333333,196.45620195884163,196.85530953542744,191.7169079607164,192.68472290039065,97262100.0,0.0,0.0,0.1291666666666666,0.6666666666666666,0.016702430959094988,0.01687174742840496,0.01677813046431158,0.5513696305672734,0.3982780605809152,1,0,0,0,0,2024,6,10,0,2
0.0166666666666666,195.7078917371792,196.7355791492753,192.3787473958805,193.93855794270837,82542700.0,0.0,0.0,0.0083333333333333,0.4444444444444444,0.01686132370977488,0.016600852255831355,0.01752043382346348,0.9332561853448841,0.015761204866046236,1,0,0,0,0,2024,6,9,6,2
0.0,194.9595815155168,196.6158487631232,193.0405868310446,195.19239298502603,67823300.0,0.0,0.0,0.0083333333333333,0.0,0.012544769526311582,0.6641554579109116,0.012666340008915731,0.29779332412988,0.012840108423981225,1,0,0,0,0,2024,6,9,6,2
0.1041666666666666,194.2112712938544,196.4961183769711,193.7024262662087,196.4462280273437,53103900.0,0.0,0.0,0.1041666666666666,0.225,0.9678557756208975,0.008047346136119501,0.008065777683025225,0.008019962289905409,0.008011138270052395,1,0,0,0,0,2024,6,7,4,2
-0.4666666666666667,195.24895132280372,196.0571232882409,193.73237287474004,194.0416717529297,41181800.0,0.0,0.0,-0.4666666666666667,0.8333333333333333,0.016666793325785096,0.7992994182521544,0.016666908617772546,0.15049463133498117,0.016872248469306694,1,0,0,0,0,2024,6,6,3,2
0.25,194.20129645164835,194.87977170290745,192.59492465346364,193.91195678710932,47471400.0,0.0,0.0,0.25,0.45,0.014890170720190356,0.01463364308827464,0.015246898136963264,0.014410658239548247,0.9408186298150235,1,0,0,0,0,2024,6,4,1,2
0.2340909090909091,191.0085090318276,192.13596695656705,189.48195877103,191.81668090820312,75158300.0,0.0,0.0,0.1571969696969696,0.5636363636363636,0.022222386055961208,0.023068942037851592,0.022405109599019913,0.9090878579431889,0.02321570436397829,1,0,0,0,0,2024,5,31,4,2
0.1333333333333333,191.0085090318276,192.13596695656705,189.48195877103,191.81668090820312,75158300.0,0.0,0.0,0.1571969696969696,0.30000000000000004,0.01285166790721641,0.012778849769726892,0.4899696076228839,0.012639538386930807,0.4717603363132421,1,0,0,0,0,2024,5,31,4,2
0.1041666666666666,191.0085090318276,192.13596695656705,189.48195877103,191.81668090820312,75158300.0,0.0,0.0,0.1571969696969696,0.225,0.9678970674646572,0.008014964710317601,0.00805626865721633,0.008020564339669129,0.008011134828139848,1,0,0,0,0,2024,5,31,4,2
0.4125,188.3944296603675,190.15045735054443,187.6161736804281,189.5518035888672,36294600.0,0.0,0.0,0.2583333333333333,0.5625,0.015403309036097134,0.015576917242919354,0.10689069219744421,0.015569048261860362,0.846560033261679,1,0,0,0,0,2024,5,24,4,2
0.1041666666666666,188.3944296603675,190.15045735054443,187.6161736804281,189.5518035888672,36294600.0,0.0,0.0,0.2583333333333333,0.225,0.9678625481030632,0.008016818908009217,0.008080309552832586,0.00802919007548583,0.00801113336060937,1,0,0,0,0,2024,5,24,4,2
0.1041666666666666,189.0828579141952,190.3799308889647,188.7535998742954,189.44204711914065,41282900.0,0.0,0.0,0.1041666666666666,0.225,0.9678705635581907,0.008036586922088463,0.008070917818050938,0.008006322670412609,0.008015609031257335,1,0,0,0,0,2024,5,17,4,2
0.0,187.0873746193062,187.87560260141976,185.87012310151908,187.007553100586,52393600.0,0.0,0.0,0.0625,0.0,0.01818189866412028,0.7865657935715299,0.1587943585756688,0.0182658361031169,0.01819211308556394,1,0,0,0,0,2024,5,14,1,2
0.125,187.0873746193062,187.87560260141976,185.87012310151908,187.007553100586,52393600.0,0.0,0.0,0.0625,0.25,0.013413627774853023,0.01341815095955512,0.013409113230146208,0.013491655000359272,0.9462674530350864,1,0,0,0,0,2024,5,14,1,2
0.1041666666666666,184.483257157066,184.6728313615845,181.7195112814573,182.637435913086,50759500.0,0.25,0.0,0.1041666666666666,0.225,0.9678124701747524,0.00802498946107612,0.008056277163652705,0.008030953192242667,0.008075310008276108,1,0,0,0,0,2024,5,10,4,2
